insee_com,lib_com,niveau_montagne
38531,Velanne,03 - Massif des Alpes
38533,Venon,03 - Massif des Alpes
38538,Le Versoud,03 - Massif des Alpes
38540,Veurey-Voroize,03 - Massif des Alpes
38545,Vif,03 - Massif des Alpes
38547,Villard-Bonnot,03 - Massif des Alpes
38548,Villard-de-Lans,03 - Massif des Alpes
38549,Villard-Notre-Dame,03 - Massif des Alpes
38550,Villard-Reculas,03 - Massif des Alpes
38551,Villard-Reymond,03 - Massif des Alpes
38552,Villard-Saint-Christophe,03 - Massif des Alpes
38559,Vinay,03 - Massif des Alpes
38561,Viriville,03 - Massif des Alpes
38562,Vizille,03 - Massif des Alpes
38563,Voiron,03 - Massif des Alpes
38564,Voissant,03 - Massif des Alpes
38565,Voreppe,03 - Massif des Alpes
38566,Vourey,03 - Massif des Alpes
38567,Chamrousse,03 - Massif des Alpes
39004,Abergement-lès-Thésy,02 - Massif du Jura
39006,Aiglepierre,02 - Massif du Jura
39007,Alièze,02 - Massif du Jura
39009,Andelot-en-Montagne,02 - Massif du Jura
39010,Andelot-Morval,02 - Massif du Jura
39013,Arbois,02 - Massif du Jura
39015,Ardon,02 - Massif du Jura
39016,Arinthod,02 - Massif du Jura
39018,Aromas,02 - Massif du Jura
39020,Arsure-Arsurette,02 - Massif du Jura
39021,La Chailleuse,02 - Massif du Jura
39027,Augisey,02 - Massif du Jura
39032,Avignon-lès-Saint-Claude,02 - Massif du Jura
39038,Barésia-sur-l'Ain,02 - Massif du Jura
39040,Barretaine,02 - Massif du Jura
39041,Baume-les-Messieurs,02 - Massif du Jura
39043,Beaufort-Orbagna,02 - Massif du Jura
39045,Beffia,02 - Massif du Jura
39046,Bellecombe,02 - Massif du Jura
39047,Bellefontaine,02 - Massif du Jura
39050,Besain,02 - Massif du Jura
39052,Bief-des-Maisons,02 - Massif du Jura
39053,Bief-du-Fourg,02 - Massif du Jura
39055,Billecul,02 - Massif du Jura
39057,Blois-sur-Seille,02 - Massif du Jura
39058,Blye,02 - Massif du Jura
39059,Bois-d'Amont,02 - Massif du Jura
39061,Boissia,02 - Massif du Jura
39062,La Boissière,02 - Massif du Jura
39063,Bonlieu,02 - Massif du Jura
39065,Bonnefontaine,02 - Massif du Jura
39066,Bornay,02 - Massif du Jura
39068,Les Bouchoux,02 - Massif du Jura
39070,Bourg-de-Sirod,02 - Massif du Jura
39072,Bracon,02 - Massif du Jura
39079,Briod,02 - Massif du Jura
39080,Broissia,02 - Massif du Jura
39083,Censeau,02 - Massif du Jura
39084,Cernans,02 - Massif du Jura
39085,Cerniébaud,02 - Massif du Jura
39086,Cernon,02 - Massif du Jura
39091,Les Chalesmes,02 - Massif du Jura
39092,Chambéria,02 - Massif du Jura
39094,Chamole,02 - Massif du Jura
39097,Champagnole,02 - Massif du Jura
39102,Chancia,02 - Massif du Jura
39103,La Chapelle-sur-Furieuse,02 - Massif du Jura
39105,Chapois,02 - Massif du Jura
39106,Charchilla,02 - Massif du Jura
39107,Charcier,02 - Massif du Jura
39108,Charency,02 - Massif du Jura
39109,Charézier,02 - Massif du Jura
39111,Charnod,02 - Massif du Jura
39114,Château-Chalon,02 - Massif du Jura
39116,La Châtelaine,02 - Massif du Jura
39118,Châtel-de-Joux,02 - Massif du Jura
39120,Châtelneuf,02 - Massif du Jura
39122,Châtillon,02 - Massif du Jura
39126,La Chaumusse,02 - Massif du Jura
39127,Chaussenans,02 - Massif du Jura
39129,Chaux-des-Crotenay,02 - Massif du Jura
39130,Nanchez,02 - Massif du Jura
39131,La Chaux-du-Dombief,02 - Massif du Jura
39133,Chaux-Champagny,02 - Massif du Jura
39134,Chavéria,02 - Massif du Jura
39137,Saint-Hymetière-sur-Valouse,02 - Massif du Jura
39142,Chevreaux,02 - Massif du Jura
39143,Chevrotaine,02 - Massif du Jura
39147,Chilly-sur-Salins,02 - Massif du Jura
39151,Choux,02 - Massif du Jura
39153,Cize,02 - Massif du Jura
39154,Clairvaux-les-Lacs,02 - Massif du Jura
39155,Clucy,02 - Massif du Jura
39156,Cogna,02 - Massif du Jura
39157,Coiserette,02 - Massif du Jura
39163,Condes,02 - Massif du Jura
39164,Conliège,02 - Massif du Jura
39165,Conte,02 - Massif du Jura
39166,Cornod,02 - Massif du Jura
39168,Courbette,02 - Massif du Jura
39174,Coyrière,02 - Massif du Jura
39175,Coyron,02 - Massif du Jura
39177,Hauteroche,02 - Massif du Jura
39178,Crans,02 - Massif du Jura
39179,Crenans,02 - Massif du Jura
39180,Cressia,02 - Massif du Jura
39183,Crotenay,02 - Massif du Jura
39184,Les Crozets,02 - Massif du Jura
39187,Cuvier,02 - Massif du Jura
39192,Denezières,02 - Massif du Jura
39200,Dompierre-sur-Mont,02 - Massif du Jura
39201,Doucier,02 - Massif du Jura
39202,Dournon,02 - Massif du Jura
39203,Doye,02 - Massif du Jura
39204,Dramelay,02 - Massif du Jura
39207,Écrille,02 - Massif du Jura
39208,Entre-deux-Monts,02 - Massif du Jura
39209,Val-d'Épy,02 - Massif du Jura
39210,Équevillon,02 - Massif du Jura
39214,Esserval-Tartre,02 - Massif du Jura
39216,Étival,02 - Massif du Jura
39221,La Favière,02 - Massif du Jura
39222,Fay-en-Montagne,02 - Massif du Jura
39225,Le Fied,02 - Massif du Jura
39227,Foncine-le-Bas,02 - Massif du Jura
39228,Foncine-le-Haut,02 - Massif du Jura
39230,Fontenu,02 - Massif du Jura
39232,Fort-du-Plasne,02 - Massif du Jura
39237,Fraroz,02 - Massif du Jura
39239,La Frasnée,02 - Massif du Jura
39240,Le Frasnois,02 - Massif du Jura
39244,Frontenay,02 - Massif du Jura
39247,Genod,02 - Massif du Jura
39248,Geraise,02 - Massif du Jura
39250,Geruge,02 - Massif du Jura
39253,Gigny,02 - Massif du Jura
39254,Gillois,02 - Massif du Jura
39255,Gizia,02 - Massif du Jura
39258,Grande-Rivière Château,02 - Massif du Jura
39261,Graye-et-Charnay,02 - Massif du Jura
39265,Hautecour,02 - Massif du Jura
39267,Ivory,02 - Massif du Jura
39268,Ivrey,02 - Massif du Jura
39269,Jeurre,02 - Massif du Jura
39271,Lac-des-Rouges-Truites,02 - Massif du Jura
39272,Ladoye-sur-Seille,02 - Massif du Jura
39273,Montlainsia,02 - Massif du Jura
39274,Lajoux,02 - Massif du Jura
39275,Lamoura,02 - Massif du Jura
39277,Le Larderet,02 - Massif du Jura
39278,Largillay-Marsonnay,02 - Massif du Jura
39280,Larrivoire,02 - Massif du Jura
39281,Le Latet,02 - Massif du Jura
39282,La Latette,02 - Massif du Jura
39283,Lavancia-Epercy,02 - Massif du Jura
39286,Lavans-lès-Saint-Claude,02 - Massif du Jura
39288,Lavigny,02 - Massif du Jura
39289,Lect,02 - Massif du Jura
39290,Valzin en Petite Montagne,02 - Massif du Jura
39291,Lemuy,02 - Massif du Jura
39292,Lent,02 - Massif du Jura
39293,Leschères,02 - Massif du Jura
39295,Loisia,02 - Massif du Jura
39297,Longchaumois,02 - Massif du Jura
39298,Longcochon,02 - Massif du Jura
39301,Loulle,02 - Massif du Jura
39306,Macornay,02 - Massif du Jura
39307,Maisod,02 - Massif du Jura
39312,Marigna-sur-Valouse,02 - Massif du Jura
39313,Marigny,02 - Massif du Jura
39314,Marnézia,02 - Massif du Jura
39315,Marnoz,02 - Massif du Jura
39317,La Marre,02 - Massif du Jura
39318,Martigna,02 - Massif du Jura
39321,Menétru-le-Vignoble,02 - Massif du Jura
39322,Menétrux-en-Joux,02 - Massif du Jura
39324,Mérona,02 - Massif du Jura
39325,Mesnay,02 - Massif du Jura
39326,Mesnois,02 - Massif du Jura
39328,Meussia,02 - Massif du Jura
39329,Mièges,02 - Massif du Jura
39330,Miéry,02 - Massif du Jura
39331,Mignovillard,02 - Massif du Jura
39333,Moirans-en-Montagne,02 - Massif du Jura
39334,Moiron,02 - Massif du Jura
39336,Molain,02 - Massif du Jura
39339,Chassal-Molinges,02 - Massif du Jura
39343,Monnetay,02 - Massif du Jura
39344,Monnet-la-Ville,02 - Massif du Jura
39346,Montagna-le-Reconduit,02 - Massif du Jura
39348,Montaigu,02 - Massif du Jura
39351,Montcusel,02 - Massif du Jura
39353,Montfleur,02 - Massif du Jura
39356,Montigny-sur-l'Ain,02 - Massif du Jura
39359,Montmarlon,02 - Massif du Jura
39363,Montrevel,02 - Massif du Jura
39364,Montrond,02 - Massif du Jura
39366,Mont-sur-Monnet,02 - Massif du Jura
39367,Morbier,02 - Massif du Jura
39368,Hauts de Bienne,02 - Massif du Jura
39372,Mournans-Charbonny,02 - Massif du Jura
39373,Les Moussières,02 - Massif du Jura
39375,Moutonne,02 - Massif du Jura
39376,Moutoux,02 - Massif du Jura
39378,Les Trois-Châteaux,02 - Massif du Jura
39380,Nancuise,02 - Massif du Jura
39381,Les Nans,02 - Massif du Jura
39388,Nevy-sur-Seille,02 - Massif du Jura
39389,Ney,02 - Massif du Jura
39390,Nogna,02 - Massif du Jura
39391,Nozeroy,02 - Massif du Jura
39393,Onglières,02 - Massif du Jura
39394,Onoz,02 - Massif du Jura
39397,Orgelet,02 - Massif du Jura
39406,Le Pasquier,02 - Massif du Jura
39408,Patornay,02 - Massif du Jura
39413,La Pesse,02 - Massif du Jura
39418,Picarreau,02 - Massif du Jura
39419,Pillemoine,02 - Massif du Jura
39420,Pimorin,02 - Massif du Jura
39423,Plaisia,02 - Massif du Jura
39424,Les Planches-en-Montagne,02 - Massif du Jura
39425,Les Planches-près-Arbois,02 - Massif du Jura
39426,Plasne,02 - Massif du Jura
39427,Plénise,02 - Massif du Jura
39428,Plénisette,02 - Massif du Jura
39431,Poids-de-Fiole,02 - Massif du Jura
39434,Poligny,02 - Massif du Jura
39435,Pont-de-Poitte,02 - Massif du Jura
39436,Pont-d'Héry,02 - Massif du Jura
39437,Pont-du-Navoy,02 - Massif du Jura
39441,Prémanon,02 - Massif du Jura
39443,Présilly,02 - Massif du Jura
39444,Pretin,02 - Massif du Jura
39445,Publy,02 - Massif du Jura
39453,Ravilloles,02 - Massif du Jura
39455,Reithouse,02 - Massif du Jura
39458,Revigny,02 - Massif du Jura
39460,La Rixouse,02 - Massif du Jura
39461,Rix,02 - Massif du Jura
39463,Rogna,02 - Massif du Jura
39466,Rosay,02 - Massif du Jura
39467,Rotalier,02 - Massif du Jura
39468,Rothonay,02 - Massif du Jura
39470,Les Rousses,02 - Massif du Jura
39473,Saffloz,02 - Massif du Jura
39478,Saint-Claude,02 - Massif du Jura
39481,Saint-Germain-en-Montagne,02 - Massif du Jura
39485,Val Suran,02 - Massif du Jura
39487,Saint-Laurent-en-Grandvaux,02 - Massif du Jura
39491,Coteaux du Lizon,02 - Massif du Jura
39492,Saint-Maur,02 - Massif du Jura
39493,Saint-Maurice-Crillat,02 - Massif du Jura
39494,Saint-Pierre,02 - Massif du Jura
39495,Saint-Thiébaud,02 - Massif du Jura
39497,Saizenay,02 - Massif du Jura
39500,Salins-les-Bains,02 - Massif du Jura
39503,Sapois,02 - Massif du Jura
39504,Sarrogna,02 - Massif du Jura
39505,Saugeot,02 - Massif du Jura
39510,Septmoncel les Molunes,02 - Massif du Jura
39517,Sirod,02 - Massif du Jura
39518,Songeson,02 - Massif du Jura
39519,Soucia,02 - Massif du Jura
39522,Supt,02 - Massif du Jura
39523,Syam,02 - Massif du Jura
39529,Thésy,02 - Massif du Jura
39530,Thoirette-Coisia,02 - Massif du Jura
39531,Thoiria,02 - Massif du Jura
39532,Thoissia,02 - Massif du Jura
39534,La Tour-du-Meix,02 - Massif du Jura
39538,Uxelles,02 - Massif du Jura
39540,Valempoulières,02 - Massif du Jura
39543,Vannoz,02 - Massif du Jura
39545,Le Vaudioux,02 - Massif du Jura
39547,Vaux-lès-Saint-Claude,02 - Massif du Jura
39550,Verges,02 - Massif du Jura
39551,Véria,02 - Massif du Jura
39552,Vernantois,02 - Massif du Jura
39554,Vers-en-Montagne,02 - Massif du Jura
39556,Vertamboz,02 - Massif du Jura
39557,Vescles,02 - Massif du Jura
39558,Vevy,02 - Massif du Jura
39560,Villard-Saint-Sauveur,02 - Massif du Jura
39561,Villards-d'Héria,02 - Massif du Jura
39579,Viry,02 - Massif du Jura
39582,Voiteur,02 - Massif du Jura
39583,Vosbles-Valfin,02 - Massif du Jura
39585,Vulvoz,02 - Massif du Jura
39586,Aresches,02 - Massif du Jura
42001,Aboën,06 - Massif Central
42002,Ailleux,06 - Massif Central
42003,Ambierle,06 - Massif Central
42005,Andrézieux-Bouthéon,06 - Massif Central
42006,Apinac,06 - Massif Central
42007,Arcinges,06 - Massif Central
42008,Arcon,06 - Massif Central
42009,Arthun,06 - Massif Central
42010,Aveizieux,06 - Massif Central
42011,Balbigny,06 - Massif Central
42012,Bard,06 - Massif Central
42013,Bellegarde-en-Forez,06 - Massif Central
42014,Belleroche,06 - Massif Central
42015,Belmont-de-la-Loire,06 - Massif Central
42016,La Bénisson-Dieu,06 - Massif Central
42017,Le Bessat,06 - Massif Central
42018,Bessey,06 - Massif Central
42019,Boën-sur-Lignon,06 - Massif Central
42020,Boisset-lès-Montrond,06 - Massif Central
42021,Boisset-Saint-Priest,06 - Massif Central
42022,Bonson,06 - Massif Central
42023,Bourg-Argental,06 - Massif Central
42025,Boyer,06 - Massif Central
42026,Briennon,06 - Massif Central
42027,Bully,06 - Massif Central
42028,Burdignes,06 - Massif Central
42029,Bussières,06 - Massif Central
42030,Bussy-Albieux,06 - Massif Central
42031,Caloire,06 - Massif Central
42032,Cellieu,06 - Massif Central
42033,Le Cergne,06 - Massif Central
42034,Cervières,06 - Massif Central
42035,Cezay,06 - Massif Central
42036,Chagnon,06 - Massif Central
42037,Chalain-d'Uzore,06 - Massif Central
42038,Chalain-le-Comtal,06 - Massif Central
42039,Chalmazel-Jeansagnière,06 - Massif Central
42040,La Chamba,06 - Massif Central
42041,Chambéon,06 - Massif Central
42042,Chambles,06 - Massif Central
42043,Chambœuf,06 - Massif Central
42044,Le Chambon-Feugerolles,06 - Massif Central
42045,La Chambonie,06 - Massif Central
42046,Champdieu,06 - Massif Central
42047,Champoly,06 - Massif Central
42048,Chandon,06 - Massif Central
42049,Changy,06 - Massif Central
42050,La Chapelle-en-Lafaye,06 - Massif Central
42051,La Chapelle-Villars,06 - Massif Central
42052,Charlieu,06 - Massif Central
42053,Châteauneuf,06 - Massif Central
42054,Châtelneuf,06 - Massif Central
42055,Châtelus,06 - Massif Central
42056,Chavanay,06 - Massif Central
42058,Chazelles-sur-Lavieu,06 - Massif Central
42059,Chazelles-sur-Lyon,06 - Massif Central
42060,Chenereilles,06 - Massif Central
42061,Cherier,06 - Massif Central
42062,Chevrières,06 - Massif Central
42063,Chirassimont,06 - Massif Central
42064,Chuyer,06 - Massif Central
42065,Civens,06 - Massif Central
42066,Cleppé,06 - Massif Central
42067,Colombier,06 - Massif Central
42068,Combre,06 - Massif Central
42069,Commelle-Vernay,06 - Massif Central
42070,Cordelle,06 - Massif Central
42071,Le Coteau,06 - Massif Central
42073,Cottance,06 - Massif Central
42074,Coutouvre,06 - Massif Central
42075,Craintilleux,06 - Massif Central
42076,Cremeaux,06 - Massif Central
42077,Croizet-sur-Gand,06 - Massif Central
42078,Le Crozet,06 - Massif Central
42079,Cuinzier,06 - Massif Central
42081,Cuzieu,06 - Massif Central
42083,Dargoire,06 - Massif Central
42084,Solore-en-Forez,06 - Massif Central
42085,Doizieux,06 - Massif Central
42086,Écoche,06 - Massif Central
42087,Écotay-l'Olme,06 - Massif Central
42088,Épercieux-Saint-Paul,06 - Massif Central
42089,Essertines-en-Châtelneuf,06 - Massif Central
42090,Essertines-en-Donzy,06 - Massif Central
42091,Estivareilles,06 - Massif Central
42092,L'Étrat,06 - Massif Central
42093,Farnay,06 - Massif Central
42094,Feurs,06 - Massif Central
42095,Firminy,06 - Massif Central
42096,Fontanès,06 - Massif Central
42097,La Fouillouse,06 - Massif Central
42098,Fourneaux,06 - Massif Central
42099,Fraisses,06 - Massif Central
42100,La Gimond,06 - Massif Central
42101,Graix,06 - Massif Central
42102,Grammond,06 - Massif Central
42103,La Grand-Croix,06 - Massif Central
42104,La Gresle,06 - Massif Central
42105,Grézieux-le-Fromental,06 - Massif Central
42106,Grézolles,06 - Massif Central
42107,Gumières,06 - Massif Central
42108,L'Hôpital-le-Grand,06 - Massif Central
42110,L'Horme,06 - Massif Central
42112,Jarnosse,06 - Massif Central
42113,Jas,06 - Massif Central
42115,Jonzieux,06 - Massif Central
42116,Juré,06 - Massif Central
42117,Lavieu,06 - Massif Central
42118,Lay,06 - Massif Central
42119,Leigneux,06 - Massif Central
42120,Lentigny,06 - Massif Central
42121,Lérigneux,06 - Massif Central
42122,Lézigneux,06 - Massif Central
42123,Lorette,06 - Massif Central
42124,Lupé,06 - Massif Central
42125,Luré,06 - Massif Central
42126,Luriecq,06 - Massif Central
42127,Mably,06 - Massif Central
42128,Machézal,06 - Massif Central
42129,Maclas,06 - Massif Central
42130,Magneux-Haute-Rive,06 - Massif Central
42131,Maizilly,06 - Massif Central
42132,Malleval,06 - Massif Central
42133,Marcenod,06 - Massif Central
42134,Marcilly-le-Châtel,06 - Massif Central
42135,Marclopt,06 - Massif Central
42136,Marcoux,06 - Massif Central
42137,Margerie-Chantagret,06 - Massif Central
42138,Maringes,06 - Massif Central
42139,Marlhes,06 - Massif Central
42140,Marols,06 - Massif Central
42141,Mars,06 - Massif Central
42142,Merle-Leignec,06 - Massif Central
42143,Mizérieux,06 - Massif Central
42145,Montagny,06 - Massif Central
42146,Montarcher,06 - Massif Central
42147,Montbrison,06 - Massif Central
42148,Montchal,06 - Massif Central
42149,Montrond-les-Bains,06 - Massif Central
42150,Montverdun,06 - Massif Central
42151,Mornand-en-Forez,06 - Massif Central
42152,Nandax,06 - Massif Central
42153,Neaux,06 - Massif Central
42154,Néronde,06 - Massif Central
42155,Nervieux,06 - Massif Central
42156,Neulise,06 - Massif Central
42157,Noailly,06 - Massif Central
42158,Les Noës,06 - Massif Central
42159,Noirétable,06 - Massif Central
42160,Nollieux,06 - Massif Central
42161,Notre-Dame-de-Boisset,06 - Massif Central
42162,Ouches,06 - Massif Central
42163,La Pacaudière,06 - Massif Central
42164,Palogneux,06 - Massif Central
42165,Panissières,06 - Massif Central
42166,Parigny,06 - Massif Central
42167,Pavezin,06 - Massif Central
42168,Pélussin,06 - Massif Central
42169,Périgneux,06 - Massif Central
42170,Perreux,06 - Massif Central
42171,Pinay,06 - Massif Central
42172,Planfoy,06 - Massif Central
42173,Pommiers-en-Forez,06 - Massif Central
42174,Poncins,06 - Massif Central
42175,Pouilly-lès-Feurs,06 - Massif Central
42176,Pouilly-les-Nonains,06 - Massif Central
42177,Pouilly-sous-Charlieu,06 - Massif Central
42178,Pradines,06 - Massif Central
42179,Pralong,06 - Massif Central
42180,Précieux,06 - Massif Central
42181,Régny,06 - Massif Central
42182,Renaison,06 - Massif Central
42183,La Ricamarie,06 - Massif Central
42184,Riorges,06 - Massif Central
42185,Rivas,06 - Massif Central
42186,Rive-de-Gier,06 - Massif Central
42187,Roanne,06 - Massif Central
42188,Roche-en-Forez,06 - Massif Central
42189,Roche-la-Molière,06 - Massif Central
42191,Roisey,06 - Massif Central
42192,Rozier-Côtes-d'Aurec,06 - Massif Central
42193,Rozier-en-Donzy,06 - Massif Central
42194,Sail-les-Bains,06 - Massif Central
42195,Sail-sous-Couzan,06 - Massif Central
42196,Sainte-Agathe-en-Donzy,06 - Massif Central
42197,Sainte-Agathe-la-Bouteresse,06 - Massif Central
42198,Saint-Alban-les-Eaux,06 - Massif Central
42199,Saint-André-d'Apchon,06 - Massif Central
42200,Saint-André-le-Puy,06 - Massif Central
42201,Saint-Appolinard,06 - Massif Central
42202,Saint-Barthélemy-Lestra,06 - Massif Central
42203,Saint-Bonnet-des-Quarts,06 - Massif Central
42204,Saint-Bonnet-le-Château,06 - Massif Central
42205,Saint-Bonnet-le-Courreau,06 - Massif Central
42206,Saint-Bonnet-les-Oules,06 - Massif Central
42207,Saint-Chamond,06 - Massif Central
42208,Saint-Christo-en-Jarez,06 - Massif Central
42209,Sainte-Colombe-sur-Gand,06 - Massif Central
42210,Sainte-Croix-en-Jarez,06 - Massif Central
42211,Saint-Cyprien,06 - Massif Central
42212,Saint-Cyr-de-Favières,06 - Massif Central
42213,Saint-Cyr-de-Valorges,06 - Massif Central
42214,Saint-Cyr-les-Vignes,06 - Massif Central
42215,Saint-Denis-de-Cabanne,06 - Massif Central
42216,Saint-Denis-sur-Coise,06 - Massif Central
42217,La Côte-Saint-Didier,06 - Massif Central
42218,Saint-Étienne,06 - Massif Central
42219,Saint-Étienne-le-Molard,06 - Massif Central
42220,Saint-Forgeux-Lespinasse,06 - Massif Central
42221,Sainte-Foy-Saint-Sulpice,06 - Massif Central
42222,Saint-Galmier,06 - Massif Central
42223,Saint-Genest-Lerpt,06 - Massif Central
42224,Saint-Genest-Malifaux,06 - Massif Central
42225,Genilac,06 - Massif Central
42226,Saint-Georges-de-Baroille,06 - Massif Central
42227,Saint-Georges-en-Couzan,06 - Massif Central
42228,Saint-Georges-Haute-Ville,06 - Massif Central
42229,Saint-Germain-la-Montagne,06 - Massif Central
42230,Saint-Germain-Laval,06 - Massif Central
42231,Saint-Germain-Lespinasse,06 - Massif Central
42232,Saint-Haon-le-Châtel,06 - Massif Central
42233,Saint-Haon-le-Vieux,06 - Massif Central
42234,Saint-Héand,06 - Massif Central
42235,Saint-Hilaire-Cusson-la-Valmitte,06 - Massif Central
42236,Saint-Hilaire-sous-Charlieu,06 - Massif Central
42237,Saint-Jean-Bonnefonds,06 - Massif Central
42238,Saint-Jean-la-Vêtre,06 - Massif Central
42239,Saint-Jean-Saint-Maurice-sur-Loire,06 - Massif Central
